caso_id,caso,departamento,tipo,n_meses,n_apariciones,es_socioambiental,menciona_mineria
2008,"Carmen de la Frontera, Provincia de Huancabamba Ananías Velásquez Torres, Alcalde Distrital Ronderos de Carmen de la Frontera consideran que el Alcalde está colaborando con la compañía minera Majaz. Fecha de inicio: Abril 2004",Piura,,1,1,0,1
2137,"Provincia de Yunguyo Ernesto Gauna Mamani, Alcalde Provincial El Frente de Defensa de los Intereses de Yunguyo cuestiona la gestión municipal por un supuesto incumplimiento de promesas electorales. Fecha de inicio: Marzo 2004 El cuestionamiento continúa, pero no se han realizado protestas callejeras",Puno,,1,1,0,0
2138,"Julio Chana Alave, Alcalde Distrital Las comunidades campesinas cuestionan la gestión municipal y exigen el retiro de todos los funcionarios de confianza y servidores municipales contratados, así como el cumplimiento de promesas electorales. Fecha de inicio: Abril 2004 Se suscribió un acta donde el Alcalde acepta los requerimientos de la población en lo que se refiere al retiro de trabajadores y ejecución de obras. Fecha de culminación: Abril de 2004",Puno,,5,5,0,0
2139,"Provincia de Azángaro Percy Choque Ramos, Alcalde Provincial Una Comisión Revisora de las Cuentas del Municipio solicitó información presupuestaria a la Municipalidad, incidiendo en los sueldos del Alcalde y funcionarios, y dietas de regidores. Fecha de inicio: Abril 2004 Los días 12 y 13 de abril se realizó una movilización convocada por el Frente de Defensa de los Intereses de Azángaro pidiendo la rebaja de sueldos. Esta demanda fue atendida por el Alcalde y los regidores. Fecha de culminación: Abril 2004",Puno,,5,5,0,0
2140,"Asillo, Provincia de Azángaro Antolín Huaricacha Huaricacha, Alcalde Distrital Los días 10 y 11 de mayo se realizó un paro contra el Acalde. Se tomó el local municipal, se lacraron las puertas y una comisión (integrada por un Consejero Regional, el Subprefecto de Azángaro y dos regidores) designó al regidor Eusebio Condori para que asuma las funciones del Alcalde. El titular no se encuentra en la zona y, no obstante lo anterior, la Municipalidad se encuentra cerrada. Fecha de inicio: Mayo 2004 El Alcalde ha convocado a sesiones de Concejo en un los centros poblados de Sillota y Progreso, para no ser vacado. Ante ello, los dirigentes han invitado al Alcalde a retornar al distrito para iniciar el diálogo. El Frente desea que la autoridad facilite la documentación que debe ser revisada por la Contraloría General de la República. En caso contrario, señalan, realizarán nuevas movilizaciones exigiendo la presencia de una Comisión de Alto Nivel",Puno,,2,2,0,0
2141,"Ilave, provincia de El Collao Municipalidad de Ilave, Policía",Puno,,1,1,0,0
1769,"Provincia de Melgar Ricardo Chávez Calderón, Alcalde Provincial La Municipalidad Provincial está cerrada desde hace 41 días, bajo custodia de la Policía Nacional. Se ha expedido una resolución judicial que declara inaplicable el acuerdo de Concejo Municipal que suspende al Alcalde Ricardo Chávez Calderón, la que no ha sido ejecutada, esperando lo que resuelva el JNE (Expediente 396-04). Fecha de inicio: Abril 2004 No se han producido enfrentamientos; más bien se han realizado reuniones de regidores con representantes de las Comisiones de Alto Nivel. La Defensoría del Pueblo se ha hecho presente en la zona en varias oportunidades para dialogar con dirigentes, pobladores e instituciones locales",Nacional,,3,4,0,0
2302,"Huicungo, Provincia de Mariscal Cáceres Carlos Benavides Fernández, Alcalde Distrital Hace tres meses que un grupo de pobladores ha tomado el local municipal para evitar que el Alcalde ejerza el cargo, acusándolo de irregularidades en el ejercicio de sus funciones. El Alcalde ha trasladado su despacho a Juanjuí. Fecha de inicio: Febrero 2004 El Alcalde sigue despachando desde las oficinas del Banco de la Nación de Juanjuí",San Martín,,1,1,0,0
2381,"Provincia de Candarave Tomás Laqui Villegas, Alcalde Provincial Integrantes del Frente de Defensa de los Intereses de Candarave y un grupo de agricultores de la Junta de Usuarios de Candarave, San Pedro y Talaca, descontentos por la gestión municipal, pretendieron expulsar al Alcalde por presuntas irregularidades cometidas. Fecha de inicio: Mayo 2004 La población se mantiene en calma",Tacna,,4,5,0,0
2452,"Pucallpa, Provincia de Coronel Portillo Gobierno Regional de Ucayali y Municipalidad Provincial de Coronel Portillo Conflictos existentes entre 90 asentamientos humanos de la provincia de Coronel Portillo por la propiedad de terrenos, concluyeron en una movilización que dio lugar a actos de vandalismo en medio de una manifestación realizada el 13 de enero. Fecha de inicio: Enero 2004 Luego del diálogo propiciado por la Defensoría del Pueblo con autoridades, dirigentes de Asentamientos Humanos y CGTP, se conformó una Comisión Multisectorial que ha encausado el problema y formulado propuestas de solución. No obstante, un sector de la población solicita la reversión al Estado de los terrenos en disputa y su posterior adjudicación a los moradores. En tal sentido, la fórmula de conciliación (compra – venta por debajo del valor de tasación y al alcance de las posibilidades económicas de sus moradores) podría debilitarse, y generar una división entre quienes defienden la reversión y los que promueven la conciliación. Se ha recomendado al gobierno Regional la creación de una Comisión Multisectorial con carácter ejecutivo, como plataforma de apoyo a la alternativa de conciliación. El Gobierno Regional no toma decisiones al respecto",Ucayali,,34,36,0,0
2453,"Pucallpa, Provincia de Coronel Portillo INRENA y PETT 16 comunidades nativas (Churinashi, Jatitza, Azuaya, Santa Clara, Betijay, Alto Tamaya, Nuevo California, San Miguel de Chambira, Nueva Amazonía de Tomajao, Cametsari, Quipatsi, Mariscal Cáceres, Yamino, Sinchi Roca, Puerto Nuevo y Puerto Azul) cuestionan al INRENA y al PETT por temas de concesiones forestales y sobreposición de tierras de comunidades nativas. Fecha de inicio: Setiembre 2003 La Defensoría del Pueblo dialogó con las autoridades de las instituciones cuestionadas y con dirigentes indígenas regionales, luego de lo cual se conformó una Comisión de Trabajo que definiera una solución integral al problema detectado. A solicitud de la Oficina Defensorial de Ucayali, la Administración Técnica de Control Forestal de Coronel Portillo y Padre Abad informó de los avances en la determinación de las superposiciones denunciadas. Persisten conflictos en la Comunidad Nativa de Chorinashi, pues sus miembros consideran que la concesión a Partes y Piezas SAC (parte del Consorcio Forestal Amazónico) se superpone a sus tierras. El caso está en el Poder Judicial",Ucayali,,3,4,0,0
745,"El 21 de junio, mientras se desarrollaba un desfile cívico en conmemoración del 179º aniversario de creación política del distrito, unas 200 autoridades y comuneros pertenecientes a Añancusi y otros centros poblados y comunidades campesinas de la margen derecha del río Ichu, irrumpieron expresando su descontento porque presuntamente la Municipalidad los margina de la ejecución de obras. También acusaron a los regidores de no cumplir con sus funciones y atribuciones. La turba agredió al Alcalde e intentó obligarlo a realizar una sesión de Concejo. El Alcalde logró refugiarse en la dependencia policial de Acoria; luego, por su seguridad, fue trasladado a Huancavelica. El 22 de junio, dos regidores se comprometieron a presentar un informe detallado de sus actividades, con lo que concluyeron las protestas. Los comuneros regresaron a sus lugares de origen",Huancavelica,,3,3,0,0
1131,"El 22 de junio, la Ciudad Universitaria fue tomada por un grupo de alumnos y alumnas que exigen la renuncia del Rector y que la Asamblea Nacional de Rectores (ANR) designe una Comisión Interventora. El Rector solicitó al Ministerio Público y a la Policía Nacional que actúen para recuperar el control del campus. Ambas entidades expresaron su deseo de no incurrir en medidas de fuerza, e invocaron a establecer mecanismos de diálogo para solucionar el conflicto. De otro lado, luego de solicitar a Hidrandina el corte del servicio de energía eléctrica, la Ciudad Universitaria dejó de contar con luz y agua. El Rector enfrenta cuatro casos actualmente en investigación fiscal, dos a partir de atestados policiales y dos a partir de informes del Procurador Público nombrado por la Contraloría. Los atestados N° 02-04, del 19 de marzo de 2004, y Nº 03-04 fueron elaborados por la Policía Nacional a solicitud de la Contraloría General de la República. El primero fue derivado a la 6ª Fiscalía Provincial Penal donde se investiga la presunta responsabilidad del Rector por los delitos de abuso de autoridad e incumplimiento de obligaciones. Esta dependencia ha solicitado información a la ANR para determinar si las Universidades Públicas pueden generar ingresos propios extraordinarios por concepto de “cuota de facultad”. A pesar de no contar con una respuesta de la ANR, la Fiscal encargada del caso informó que se pronunciará la primera semana de julio. El segundo atestado fue derivado el 19 de marzo de 2004 a la 9ª Fiscalía Provincial Penal. De otro lado, el Jefe de la Oficina de Control de Trujillo informó que dicha entidad emitió, el 22 de junio de 2004, el Informe N° 073-04 que encuentra indicios de responsabilidad en el Rector por el delito de Omisión de Declaración Documental. El Informe señala que esta autoridad habría contratado irregularmente, bajo la modalidad de servicios no personales, a un docente principal de dicho centro de estudios, con el cual tiene vínculo de parentesco de cuarto grado de consanguinidad. El 25 de junio, el Informe fue derivado a la 6ª Fiscalía Provincial Penal, donde actualmente se encuentra en investigación. Asimismo, el Informe Especial de Contraloría N° 056-04, presentado el 15 de junio ante la misma Fiscalía. señala el presunto delito de colusión ilegal que habría sido cometido por Felipe Temoche y otros",La Libertad,,6,6,0,1
1229,"El 16 de junio se produjo un enfrentamiento en el Fundo Tabernas entre unos 200 trabajadores del Fundo y unos 1,200 trabajadores de la empresa Agro Pucalá, que produjo 11 personas heridas y considerables daños materiales (se derribó e incendió la casa hacienda del fundo). El conflicto se origina al ejecutarse una sentencia sobre incumplimiento de contrato e indemnización de daños y perjuicios, según la cual la propiedad del Fundo Tabernas (1,335 hectáreas), inicialmente de propiedad de la Empresa Agro Pucalá , es adjudicada a favor del señor Edmundo Aita Muro. El pronunciamiento del Cuarto Juzgado Civil de Chiclayo (Expediente Nº 2004-3009-0-4) indica que la empresa debe disponer que sus trabajadores no ingresen a los terrenos del Fundo Tabernas ni realicen actos que afecten la integridad del propietario o de sus trabajadores. Por ello, el señor Aita ha solicitado a la Policía Nacional brinde las garantías del",Lambayeque,,1,1,0,0
7,"El actual Alcalde es cuestionado por una presunta malversación de fondos durante el periodo anterior, en el cual ejerció como Teniente Alcalde. En el período actual se le cuestiona su negativa a rendir cuentas. Estos cuestionamientos han motivado tres procesos judiciales contra el Alcalde: el primero por presunto delito de peculado y malversación de fondos, se encuentra en etapa de investigación; el segundo, presentado por Eusebio Zuta Quistan, Presidente de la Comunidad Campesina de Huancas, periodo 2002 – 03, por presunto delito de usurpación de autoridad (denuncia archivada); el tercero por presunto delito de atentado contra el derecho de sufragio (supuesta falsificación de firmas para la inscripción de su candidatura), fue archivado el 22 de julio de 2003. Las tensiones se avivaron con la disputa de la Presidencia de la Comunidad Campesina de Huancas, que alberga a unos 240 comuneros. El anterior Presidente apoya al grupo opositor a la gestión del Alcalde, mientras que el Presidente en ejercicio respalda la gestión del Alcalde. Intervención defensorial. El 19 de abril, la Defensoría del Pueblo convocó una reunión de trabajo con la asistencia del Alcalde, sus principales colaboradores, representantes de la oposición y ciudadanos que se disputan la Presidencia de la Comunidad Campesina de Huancas. En dicha reunión se acordó que la oposición presentará formalmente el pedido de rendición de cuentas al Alcalde, y esta se realizará el 25 de julio; y que la Presidencia de la Comunidad Campesina será otorgada según lo que resuelva la Cuarta Sala Registral de Registros Públicos, con sede en Trujillo. El 13 de mayo, luego de una reunión con la Defensoría del Pueblo, la Cuarta Sala Registral de Trujillo emitió una resolución que subsana algunas omisiones e inscribe definitivamente la Directiva de la Comunidad Campesina periodo 2003-2004. Además, se visitó la Comunidad Campesina de Huancas para persuadir a los ciudadanos de evitar enfrentamientos e informarles los compromisos asumidos. La situación volvió a la calma luego que la autoridad municipal ofreciera expedir una norma para regular los cabildos abiertos. Últimos acontecimientos. La Municipalidad ha consultado a la Defensoría del Pueblo sobre los dispositivos legales que regulan las Audiencias Publicas de Rendición de Cuentas. La Defensoría del Pueblo está preparando una respuesta con las recomendaciones pertinentes a fin que la audiencia programada para el 8 de agosto se efectúe en los mejores términos",Amazonas,,6,7,0,0
